OBJECTID *	Shape *	EU_CD	MS_CD	VISS_EU_CD	VISS_MS_CD	NAMN	TYP_NFS06	CATEGORY	WB	District	COMP_AUTH	Country	Version	URL_VISS	DATUM	ObjVer	PopNamn	GVatten	UTL_EU_CD	UTL_MS_CD	Shape_Length	Shape_Area	TYPOMR_KOD	TYPOMRNAMN
514	Polygon	SEFBF543C0-E4A2-4405-A2EB-41645472CA42	WA17135385	SE631450-185200	SE631450-185200	Nötbolandsfjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE631450-185200	2006-12-31	2010	Nötbolandsfjärden_(63.24,18.86)	N	 	 	21336.93616	5270512.221	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
515	Polygon	SE95D9227B-CAF2-4AC9-A691-B361D7964C73	WA30288189	SE631460-185000	SE631460-185000	Dekarsöfjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE631460-185000	2006-12-31	2010	Dekarsöfjärden_(63.25,18.81)	N	 	 	14090.21964	5748902.342	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
516	Polygon	SEECA7F73F-51F7-4F09-94DD-2073D7D9C1AF	WA70263310	SE631500-190270	SE631500-190270	Risöfjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE631500-190270	2006-12-31	2010	Risöfjärden_(63.25,19.05)	N	 	 	33902.90103	5793017.738	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
517	Polygon	SE7F89E2E2-4E86-44A3-9D55-FE32BDC33184	WA74672554	SE631610-184500	SE631610-184500	Örnsköldsviksfjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE631610-184500	2006-12-31	2010	Örnsköldsviksfjärden_(63.27,18.74)	N	 	 	12508.15344	5007055.845	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
518	Polygon	SE538BCA41-D665-4C49-B1A3-2E0D35ED19F8	WA22837670	SE631646-185280	SE631646-185280	Idbyfjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE631646-185280	2006-12-31	2010	Idbyfjärden_(63.28,18.87)	N	 	 	12938.90788	4829373.403	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
519	Polygon	SE1B2F30B0-9EA8-4B53-B5E9-CCC9C32D28AC	WA28732752	SE631710-188130	SE631710-188130	Gullviksfjärden sek namn	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE631710-188130	2011-11-08	2012_2	Gullviksfjärden sek namn_(63.18,18.81)	N	 	 	37656.98669	33574660.48	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
520	Polygon	SE950D208F-3CEB-4AAE-80F7-66031AE84D6E	WA15887752	SE631840-191130	SE631840-191130	Husumbukten	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE631840-191130	2006-12-31	2010	Husumbukten_(63.3,19.17)	N	 	 	44885.27079	21453179.69	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
521	Polygon	SEF49938DE-1EE0-4563-A7A2-78BD70D805DA	WA39704652	SE632030-187600	SE632030-187600	Åvikfjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632030-187600	2011-11-08	2012_2	Åvikfjärden_(63.2,18.76)	N	 	 	5907.241138	1180861.189	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
522	Polygon	SE899CE441-7A43-44A8-BC9D-E1E233E1FA7D	WA48357713	SE632090-189470	SE632090-189470	Tennviken	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632090-189470	2011-11-07	2012_2	Tennviken_(63.2,18.96)	N	 	 	17272.2193	6744920.287	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
523	Polygon	SE5AC931E3-98E2-4A38-836C-0481444029A6	WA32969083	SE632090-190370	SE632090-190370	Ällöviken	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632090-190370	2011-10-31	2012_2	Ällöviken_(63.21,19.03)	N	 	 	13335.64993	1322871.38	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
524	Polygon	SE45AB3217-EC69-43BF-9F6E-5817630E34AF	WA60090983	SE632670-190860	SE632670-190860	Ultråfjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632670-190860	2011-10-31	2012_2	Ultråfjärden_(63.26,19.08)	N	 	 	5619.460521	853098.5236	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
525	Polygon	SE4C1AD9BE-350A-4D9A-9A85-B456AED99173	WA81659690	SE632690-193500	SE632690-193500	Yttre Nordmalingfjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632690-193500	2016-12-12	2016	Yttre Nordmalingfjärden_(63.46,19.56)	N	 	 	68109.96748	44740625.64	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
526	Polygon	SEEFB07275-05B9-4353-8131-B7835808C554	WA40561483	SE632760-191300	SE632760-191300	Sannafjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE632760-191300	2011-10-31	2012_2	Sannafjärden_(63.27,19.13)	N	 	 	23133.34721	7211206.588	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
528	Polygon	SED37AAFEB-D2BA-40BC-B757-550A62A23665	WA70160635	SE633043-193300	SE633043-193300	Nordmalingsfjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE633043-193300	2006-12-31	2010	Nordmalingsfjärden_(63.52,19.5)	N	 	 	54979.33265	43134838.62	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
533	Polygon	SE3312C95A-AEDB-404E-9723-573F8C90F526	WA98602313	SE634040-193330	SE634040-193330	Degerfjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634040-193330	2011-12-05	2012_2	Degerfjärden_(63.4,19.34)	N	 	 	96156.9843	110472203.7	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
538	Polygon	SEF2459468-B506-495F-B656-E396C05AD5E9	WA68180974	SE634850-193570	SE634850-193570	Avafjärden	18	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634850-193570	2011-12-05	2012_2	Avafjärden_(63.49,19.35)	N	 	 	28571.50943	3697629.318	18	18 - Norra Bottenhavet, Höga kusten, inre kustvatten
471	Polygon	SEDC771381-2368-40C7-A9A2-64AF6CA5E91A	WA71243484	SE619690-175690	SE619690-175690	N M Bottenhavets kustvatten	19	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE619690-175690	2011-11-09	2012_2	N M Bottenhavets kustvatten_(62.06,17.66)	N	 	 	303138.6357	710313273.5	19	19 - Norra Bottenhavet, Höga kusten, yttre kustvatten
473	Polygon	SEC48FEA9A-80A2-4598-9347-E0C6F12F6D76	WA11040750	SE621265-173125	SE621265-173125	Björköfjärden	19	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE621265-173125	2006-12-31	2010	Björköfjärden_(62.22,17.53)	N	 	 	22246.17791	9303109.198	19	19 - Norra Bottenhavet, Höga kusten, yttre kustvatten
490	Polygon	SE1F619F18-3461-4897-AA04-AC9BF660C0B7	WA29871816	SE623890-178030	SE623890-178030	S Höga kustens kustvatten	19	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE623890-178030	2011-11-07	2012_2	S Höga kustens kustvatten_(62.37,17.81)	N	 	 	185008.532	292682241.2	19	19 - Norra Bottenhavet, Höga kusten, yttre kustvatten
508	Polygon	SEEED375AB-C5F6-4D2C-96EA-B9F8E76DA7F9	WA85969373	SE630210-187470	SE630210-187470	N Höga kustens kustvatten	19	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE630210-187470	2011-11-07	2012_2	N Höga kustens kustvatten_(63.09,18.82)	N	 	 	238530.2522	404976319.1	19	19 - Norra Bottenhavet, Höga kusten, yttre kustvatten
529	Polygon	SEC9B60F14-6BEB-43C7-96D9-7A1525104DD8	WA67207787	SE633400-195000	SE633400-195000	N Bottenhavets kustvatten	19	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE633400-195000	2011-10-31	2012_2	N Bottenhavets kustvatten_(63.32,19.46)	N	 	 	160979.6386	413343915.5	19	19 - Norra Bottenhavet, Höga kusten, yttre kustvatten
527	Polygon	SE62C97DC9-EFE0-424B-8227-96EAB381B02B	WA59485772	SE633000-195000	SE633000-195000	Örefjärden	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE633000-195000	2006-12-31	2010	Örefjärden_(63.51,19.81)	N	 	 	100694.6789	70751639.87	20	20 - Norra Kvarkens inre kustvatten
531	Polygon	SED7068507-B53D-49A1-B48B-15865D677CB2	WA59870769	SE633710-200500	SE633710-200500	Mjölefjärden	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE633710-200500	2016-12-12	2016	Mjölefjärden_(63.62,20.06)	N	 	 	43608.784	56921653.81	20	20 - Norra Kvarkens inre kustvatten
534	Polygon	SED1EAA10D-45F9-4503-9D94-4A9AFDA8DE39	WA21514236	SE634200-202033	SE634200-202033	Österfjärden	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634200-202033	2008-09-23	2010	Österfjärden_(63.72,20.33)	N	 	 	39833.50329	15511352.86	20	20 - Norra Kvarkens inre kustvatten
535	Polygon	SE34F48155-A27A-4F60-90DC-22939759D215	WA70949736	SE634230-201605	SE634230-201605	Västerfjärden	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634230-201605	2006-12-31	2010	Västerfjärden_(63.69,20.25)	N	 	 	60920.21853	9031869.686	20	20 - Norra Kvarkens inre kustvatten
536	Polygon	SE8786C83C-1A53-4E81-8836-7E211B46D9A2	WA87246474	SE634640-203710	SE634640-203710	Ytterbodafjärden	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634640-203710	2006-12-31	2010	Ytterbodafjärden_(63.78,20.64)	N	 	 	83856.94327	27809180.13	20	20 - Norra Kvarkens inre kustvatten
537	Polygon	SEB341E452-8D67-462E-BF89-2A0CB598CDC0	WA65816775	SE634740-203020	SE634740-203020	Täftefjärden	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634740-203020	2008-09-22	2010	Täftefjärden_(63.79,20.5)	N	 	 	32533.74367	11052942.68	20	20 - Norra Kvarkens inre kustvatten
539	Polygon	SE925ABD29-742A-4777-A88A-93A2750D9FB1	WA37546341	SE634950-202940	SE634950-202940	Lillfjärden	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE634950-202940	2008-09-22	2010	Lillfjärden_(63.83,20.5)	N	 	 	4451.214014	808063.9089	20	20 - Norra Kvarkens inre kustvatten
540	Polygon	SE235BB1CB-1D5F-4F21-BB7D-98D711F37673	WA56691676	SE635040-204196	SE635040-204196	Ostnäsfjärden	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE635040-204196	2006-12-31	2010	Ostnäsfjärden_(63.84,20.7)	N	 	 	19726.83487	7505501.58	20	20 - Norra Kvarkens inre kustvatten
542	Polygon	SEE3D30015-4728-4AC2-AD48-93EFC0F5719B	WA27609565	SE635660-199490	SE635660-199490	Hörnefors området sek namn	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE635660-199490	2011-11-21	2012_2	Hörnefors området sek namn_(63.57,19.94)	N	 	 	66955.21699	61099032.38	20	20 - Norra Kvarkens inre kustvatten
543	Polygon	SE6C1F3836-E3A4-4A96-90E3-34404F911794	WA86698934	SE636150-199220	SE636150-199220	Megrundsområdet	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE636150-199220	2011-11-21	2012_2	Megrundsområdet_(63.62,19.92)	N	 	 	2261.276859	152143.3164	20	20 - Norra Kvarkens inre kustvatten
544	Polygon	SEC0156443-21D0-471A-9C90-E0F2D2E9DFDB	WA39177335	SE636570-203590	SE636570-203590	Fjärdgrundsområdet sek namn	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE636570-203590	2011-11-21	2012_2	Fjärdgrundsområdet sek namn_(63.66,20.36)	N	 	 	47111.63788	28169659.55	20	20 - Norra Kvarkens inre kustvatten
545	Polygon	SE2FD8A1B4-D9BF-40DF-9E79-3FB591ACA762	WA64680651	SE636910-204040	SE636910-204040	Österlångslädan	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE636910-204040	2011-11-21	2012_2	Österlångslädan_(63.69,20.4)	N	 	 	8402.431445	952888.3999	20	20 - Norra Kvarkens inre kustvatten
546	Polygon	SE47C9F3D2-DDC0-45FC-917D-339A43208E1E	WA74545447	SE637070-204260	SE637070-204260	Raggavaviken	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE637070-204260	2011-11-18	2012_2	Raggavaviken_(63.71,20.42)	N	 	 	5000.09371	430296.7391	20	20 - Norra Kvarkens inre kustvatten
547	Polygon	SEBF27F653-F793-4C81-8614-D4200A1CDF96	WA58295799	SE637310-204860	SE637310-204860	Yttre Täftefjärden	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE637310-204860	2016-12-12	2016	Yttre Täftefjärden_(63.73,20.48)	N	 	 	60009.32679	35707626.53	20	20 - Norra Kvarkens inre kustvatten
548	Polygon	SE8BD5AAB2-DCF2-44C8-9E82-024D58FA429A	WA75761134	SE637640-204160	SE637640-204160	Tavlefjärden	20	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE637640-204160	2011-11-18	2012_2	Tavlefjärden_(63.74,20.42)	N	 	 	19532.82901	2138137.191	20	20 - Norra Kvarkens inre kustvatten
530	Polygon	SE6115F404-10CF-4FAE-8EAE-7E8CB4B7AD92	WA82865410	SE633550-200700	SE633550-200700	S n Kvarkens kustvatten	21	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE633550-200700	2006-12-31	2010	S n Kvarkens kustvatten_(63.53,20.27)	N	 	 	312508.8485	1224986006	21	21 - Norra Kvarkens yttre kustvatten
541	Polygon	SE786FB90C-73AA-4CE0-9756-CE8062A98E23	WA16072643	SE635300-205251	SE635300-205251	N n Kvarkens kustvatten	21	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE635300-205251	2006-12-31	2010	N n Kvarkens kustvatten_(63.61,20.83)	N	 	 	249407.1691	342718584.1	21	21 - Norra Kvarkens yttre kustvatten
552	Polygon	SEBA0FB8F4-399D-4A37-A41A-149C0F40DB27	WA40804526	SE640240-205500	SE640240-205500	Bygdefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE640240-205500	2006-12-31	2010	Bygdefjärden_(64.04,20.91)	N	 	 	9997.996236	1533243.431	22	22 - Bottenviken, inre kustvatten
553	Polygon	SE9EE875A5-9ED2-45C9-8FE6-25A7698F3A72	WA70747508	SE640400-205770	SE640400-205770	Ricklefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE640400-205770	2006-12-31	2010	Ricklefjärden_(64.07,20.95)	N	 	 	10610.59642	3742230.721	22	22 - Bottenviken, inre kustvatten
554	Polygon	SE453AE5B5-473C-4132-A8DA-C87148DD35A2	WA48084121	SE640900-205935	SE640900-205935	Sikeåfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE640900-205935	2006-12-31	2010	Sikeåfjärden_(64.15,20.98)	N	 	 	8744.744361	1430833.835	22	22 - Bottenviken, inre kustvatten
555	Polygon	SE2D43339D-B338-4742-9926-985257D0D916	WA94896123	SE641000-210500	SE641000-210500	Vändskärsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE641000-210500	2006-12-31	2010	Vändskärsfjärden_(64.17,21.07)	N	 	 	30888.02855	18298531	22	22 - Bottenviken, inre kustvatten
556	Polygon	SE0D383F2D-7164-4C7F-B964-083BC6D7CB2B	WA10135383	SE641250-210560	SE641250-210560	Gumbodafjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE641250-210560	2006-12-31	2010	Gumbodafjärden_(64.21,21.09)	N	 	 	8646.830818	1674758.049	22	22 - Bottenviken, inre kustvatten
558	Polygon	SE218F0D6B-479E-4CB4-8672-F7BD9EB8A83D	WA59827554	SE641745-211570	SE641745-211570	Lövselefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE641745-211570	2008-09-18	2010	Lövselefjärden_(64.29,21.26)	N	 	 	10715.64954	2721987.712	22	22 - Bottenviken, inre kustvatten
559	Polygon	SE86B95435-3687-4E28-B2E6-ED7211673FDC	WA84454527	SE641875-212250	SE641875-212250	Kallviken	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE641875-212250	2016-12-12	2016	Kallviken_(64.31,21.37)	N	 	 	14447.19199	4369985.237	22	22 - Bottenviken, inre kustvatten
560	Polygon	SEBAC49A13-3517-45E1-BE70-BAA05BFE59DD	WA39316019	SE642035-212600	SE642035-212600	Blackefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE642035-212600	2006-12-31	2010	Blackefjärden_(64.34,21.43)	N	 	 	15929.96205	4861480.775	22	22 - Bottenviken, inre kustvatten
561	Polygon	SE98091C5E-1D9A-4DE4-B45A-9CEED1B7DAF1	WA92536850	SE642950-213400	SE642950-213400	Bjuröfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE642950-213400	2006-12-31	2010	Bjuröfjärden_(64.48,21.52)	N	 	 	49302.15711	30677039.87	22	22 - Bottenviken, inre kustvatten
562	Polygon	SE3BB54846-AD72-40C3-9957-C13064F418FC	WA41548506	SE643160-212730	SE643160-212730	Bäckfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE643160-212730	2006-12-31	2010	Bäckfjärden_(64.53,21.46)	N	 	 	29663.90714	7358084.602	22	22 - Bottenviken, inre kustvatten
563	Polygon	SE5DCB18CD-B6FA-4375-9F41-684416A92386	WA97674853	SE643550-211920	SE643550-211920	Storsladan	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE643550-211920	2006-12-31	2010	Storsladan_(64.59,21.31)	N	 	 	17098.59509	3765641.125	22	22 - Bottenviken, inre kustvatten
564	Polygon	SE87F5D293-D4E5-44C3-8CEE-B5438AD05323	WA77389916	SE643700-211940	SE643700-211940	Burefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE643700-211940	2006-12-31	2010	Burefjärden_(64.62,21.29)	N	 	 	35297.42834	14987550.27	22	22 - Bottenviken, inre kustvatten
565	Polygon	SE0E304261-C589-48E3-B1B4-93780D46103E	WA97118119	SE643920-211500	SE643920-211500	Simpan	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE643920-211500	2008-09-17	2010	Simpan_(64.65,21.24)	N	 	 	22233.60131	10746578.94	22	22 - Bottenviken, inre kustvatten
566	Polygon	SE8E95412C-4CB9-495A-8AE7-B4A16F4BCD28	WA74583412	SE644030-218500	SE644030-218500	Ytterviksfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE644030-218500	2008-09-17	2010	Ytterviksfjärden_(64.67,21.14)	N	 	 	16179.33443	3038093.381	22	22 - Bottenviken, inre kustvatten
567	Polygon	SEBB41A73E-4663-4220-B9D7-9EA5F1A09CE3	WA87800343	SE644040-211260	SE644040-211260	Sörfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE644040-211260	2008-09-17	2010	Sörfjärden_(64.68,21.22)	N	 	 	11139.99926	3400819.359	22	22 - Bottenviken, inre kustvatten
568	Polygon	SE0ABB7227-D729-4A99-8482-31CB09AD8BA1	WA17311472	SE644070-211650	SE644070-211650	Skelleftehamnsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE644070-211650	2006-12-31	2010	Skelleftehamnsfjärden_(64.67,21.28)	N	 	 	7413.853356	1863592.613	22	22 - Bottenviken, inre kustvatten
569	Polygon	SEA4EFCE9D-5B3B-484D-99C7-9644DA92BFDE	WA87173008	SE644150-211000	SE644150-211000	Ursviksfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE644150-211000	2008-09-17	2010	Ursviksfjärden_(64.69,21.16)	N	 	 	15534.03811	3026582.004	22	22 - Bottenviken, inre kustvatten
570	Polygon	SE6ED91508-D003-44CE-9361-C347FA91E721	WA56747442	SE644730-210650	SE644730-210650	Boviksfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE644730-210650	2006-12-31	2010	Boviksfjärden_(64.79,21.09)	N	 	 	10791.667	2300125.879	22	22 - Bottenviken, inre kustvatten
571	Polygon	SE5AC5BA37-9390-4020-B4C8-8C7B46DF47F0	WA44413420	SE645000-212100	SE645000-212100	Inre Kågefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645000-212100	2008-09-03	2010	Inre Kågefjärden_(64.83,21.04)	N	 	 	14729.34737	4235089.424	22	22 - Bottenviken, inre kustvatten
572	Polygon	SED38E9FF9-E488-4B57-B11C-F8B36328A951	WA46797967	SE645000-213500	SE645000-213500	Kågefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645000-213500	2016-09-02	2016	Kågefjärden_(64.84,21.06)	N	 	 	30906.21664	9215327.423	22	22 - Bottenviken, inre kustvatten
573	Polygon	SE9FC7D716-089F-4E29-9FC4-DD42AD1C2A57	WA54328673	SE645130-211040	SE645130-211040	Bredviksfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645130-211040	2006-12-31	2010	Bredviksfjärden_(64.86,21.17)	N	 	 	8092.509631	2609615.419	22	22 - Bottenviken, inre kustvatten
574	Polygon	SE02B291E9-43F3-4A86-9A1B-105D748E8863	WA25781882	SE645340-211330	SE645340-211330	Rösnäsfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645340-211330	2006-12-31	2010	Rösnäsfjärden_(64.88,21.22)	N	 	 	20550.63003	4782637.044	22	22 - Bottenviken, inre kustvatten
575	Polygon	SE3B9CBC46-CC1E-4450-8786-B4FADE75BAE8	WA80274577	SE645500-212000	SE645500-212000	Byskefjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645500-212000	2016-12-12	2016	Byskefjärden_(64.92,21.29)	N	 	 	44933.40354	32025283.19	22	22 - Bottenviken, inre kustvatten
576	Polygon	SE3F2D4182-FF4E-49DF-B0CF-1C36A7685305	WA11837918	SE645670-214290	SE645670-214290	Sandvikssundet	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645670-214290	2011-11-17	2012_2	Sandvikssundet_(64.57,21.43)	N	 	 	13737.72887	3935023.167	22	22 - Bottenviken, inre kustvatten
577	Polygon	SE4DA2DA35-DB1A-4093-AC1F-1F8827BBCF96	WA76849661	SE645830-212300	SE645830-212300	Tåmfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645830-212300	2008-09-04	2010	Tåmfjärden_(64.98,21.4)	N	 	 	21363.30824	7017359.084	22	22 - Bottenviken, inre kustvatten
578	Polygon	SED48EA79E-7F33-4A60-ABBF-E249B5EF1175	WA53462822	SE645950-212650	SE645950-212650	Åbyfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645950-212650	2006-12-31	2010	Åbyfjärden_(65,21.43)	N	 	 	25482.87609	11604663.24	22	22 - Bottenviken, inre kustvatten
580	Polygon	SE8822ADF4-C1D5-473B-9C38-C616EA1DF9D0	WA65343236	SE647260-212660	SE647260-212660	Hålfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE647260-212660	2011-11-17	2012_2	Hålfjärden_(64.73,21.24)	N	 	 	31008.01453	18587971.21	22	22 - Bottenviken, inre kustvatten
582	Polygon	SEBE17EBA2-D10E-4E99-A14D-8711482AAE4D	WA73819200	SE650280-213110	SE650280-213110	Kinnbäcksfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE650280-213110	2006-12-31	2010	Kinnbäcksfjärden_(65.05,21.46)	N	 	 	32994.99161	10021923.52	22	22 - Bottenviken, inre kustvatten
583	Polygon	SED1797F5B-A5DB-4824-909E-1F92D87E22D4	WA58324597	SE650460-213400	SE650460-213400	Bursfjärden	22	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE650460-213400	2006-12-31	2010	Bursfjärden_(65.08,21.55)	N	 	 	21924.58332	7597995.252	22	22 - Bottenviken, inre kustvatten
